"PROJECT_ID","PARTNER","PROJ_NAME","PROJ_DESC","START_PLAN","START_ACTU","END_PLANNE","END_ACTUAL","DISTRICTS","IMPLEMENTE","STATUS","SECTOR","LAT","LONG"
"12","UNICEF","STRENGTHENING PARLIAMENATRY OVERSIGHT","STRENGTHENING PARLIAMENATRY OVERSIGHT","20/01/2008","20/01/2008","20/07/2008","20/07/2008","Kitgum","The Uganda Assciation of Women Lawyers","Post-completion","Basic life skills for youths and Adults","3.2827","32.9649"
"12","UNICEF","STRENGTHENING PARLIAMENATRY OVERSIGHT","STRENGTHENING PARLIAMENATRY OVERSIGHT","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Gulu","The Uganda Assciation of Women Lawyers","Post-completion","Basic life skills for youths and Adults","2.791766","32.2545"
"12","UNICEF","STRENGTHENING PARLIAMENATRY OVERSIGHT","STRENGTHENING PARLIAMENATRY OVERSIGHT","20/01/2008","20/01/2008","20/07/2008","20/07/2008","Bundibugyo","The Uganda Assciation of Women Lawyers","Post-completion","Basic life skills for youths and Adults","0.712","30.022"
"13","UNICEF","UNICEF EMERGENCY WASH","UNICEF EMERGENCY WASH","27/01/2012","27/01/2012","27/07/2012","27/07/2012","Kisoro","GOAL","Post-completion","Social, Small and medium-sized enterprises","-1.285","29.685"
"13","UNICEF","UNICEF EMERGENCY WASH","UNICEF EMERGENCY WASH","25/01/2011","25/01/2011","25/07/2011","25/07/2011","Kamwenge","GOAL","Post-completion","Social, Small and medium-sized enterprises","0.1861","30.4539"
"14","UNICEF","Strengthening Reintegration of Young Mothers with children Formerly Associated with the LRA","Strengthening Reintegration of Young Mothers with children Formerly Associated with the LRA","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Gulu","Gulu United to Save the Children Organization","Post-completion","Social, Small and medium-sized enterprises","2.9176","32.4003"
"15","UNICEF","THE ROLL OUT OF VILLAGE HEALTH TEAM (VHT) AND INTEGRATED COMMUNITY CASE MANAGEMENT (ICCM) STRATEGY IN NTUNGAMO DISTRICT","THE ROLL OUT OF VILLAGE HEALTH TEAM (VHT) AND INTEGRATED COMMUNITY CASE MANAGEMENT (ICCM) STRATEGY IN NTUNGAMO DISTRICT","20/01/2008","20/01/2008","20/07/2008","20/07/2008","Ntungamo","Healthy Child","Post-completion","Social, Small and medium-sized enterprises","-0.796","30.1864"
"16","UNICEF","Enhancement of Integrated Community-Based Social Reintegration of Girls and Young Mothers Formerly Associated with LRA in Kitgum and Lamwo Districts","Enhancement of Integrated Community-Based Social Reintegration of Girls and Young Mothers Formerly Associated with LRA in Kitgum and Lamwo Districts","21/01/2009","21/01/2009","21/07/2009","21/07/2009","Kitgum","Kitgum Concerned Women Association","Post-completion","Social, Small and medium-sized enterprises","3.2398","32.9609"
"16","UNICEF","Enhancement of Integrated Community-Based Social Reintegration of Girls and Young Mothers Formerly Associated with LRA in Kitgum and Lamwo Districts","Enhancement of Integrated Community-Based Social Reintegration of Girls and Young Mothers Formerly Associated with LRA in Kitgum and Lamwo Districts","23/01/2010","23/01/2010","23/07/2010","23/07/2010","Lamwo","Kitgum Concerned Women Association","Post-completion","Social, Small and medium-sized enterprises","3.493","32.7974"
"17","UNICEF","Emergency Child protection response programme (Emergency Standby Agreement)","Emergency Child protection response programme (Emergency Standby Agreement)","27/01/2012","27/01/2012","27/07/2012","27/07/2012","Kisoro","Save the Children in Uganda (SCiU)","Post-completion","Social, Small and medium-sized enterprises","-1.2","29.5921"
"17","UNICEF","Emergency Child protection response programme (Emergency Standby Agreement)","Emergency Child protection response programme (Emergency Standby Agreement)","25/01/2011","25/01/2011","25/07/2011","25/07/2011","Kamwenge","Save the Children in Uganda (SCiU)","Post-completion","Social, Small and medium-sized enterprises","0.1242","30.389"
"18","UNICEF"," Sustainable Rural Development Solutions in Schools and Communities also referred to as the Community Empowerment Programme (CEP)"," Sustainable Rural Development Solutions in Schools and Communities also referred to as the Community Empowerment Programme (CEP)","25/01/2011","25/01/2011","25/07/2011","25/07/2011","Kasese","Netherlands Development Organization","Post-completion","Social, Small and medium-sized enterprises","0.2043","30.0314"
"18","UNICEF"," Sustainable Rural Development Solutions in Schools and Communities also referred to as the Community Empowerment Programme (CEP)"," Sustainable Rural Development Solutions in Schools and Communities also referred to as the Community Empowerment Programme (CEP)","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Lira","Netherlands Development Organization","Post-completion","Social, Small and medium-sized enterprises","2.3128","32.9869"
"18","UNICEF"," Sustainable Rural Development Solutions in Schools and Communities also referred to as the Community Empowerment Programme (CEP)"," Sustainable Rural Development Solutions in Schools and Communities also referred to as the Community Empowerment Programme (CEP)","20/01/2008","20/01/2008","20/07/2008","20/07/2008","Arua","Netherlands Development Organization","Post-completion","Social, Small and medium-sized enterprises","3.1119","30.911"
"18","UNICEF"," Sustainable Rural Development Solutions in Schools and Communities also referred to as the Community Empowerment Programme (CEP)"," Sustainable Rural Development Solutions in Schools and Communities also referred to as the Community Empowerment Programme (CEP)","21/01/2009","21/01/2009","21/07/2009","21/07/2009","Kyenjojo","Netherlands Development Organization","Post-completion","Social, Small and medium-sized enterprises","0.624","30.6722"
"18","UNICEF"," Sustainable Rural Development Solutions in Schools and Communities also referred to as the Community Empowerment Programme (CEP)"," Sustainable Rural Development Solutions in Schools and Communities also referred to as the Community Empowerment Programme (CEP)","23/01/2010","23/01/2010","23/07/2010","23/07/2010","Bundibugyo","Netherlands Development Organization","Post-completion","Social, Small and medium-sized enterprises","0.666","30.066"
"19","UNICEF"," Support for life, protecting women and children against vaccine preventable diseases in Karamoja "," Support for life, protecting women and children against vaccine preventable diseases in Karamoja ","27/01/2012","27/01/2012","27/07/2012","27/07/2012","Kotido","Straight Talk Foundation (STF)","Post-completion","Social, Small and medium-sized enterprises","2.9582","33.964"
"19","UNICEF"," Support for life, protecting women and children against vaccine preventable diseases in Karamoja "," Support for life, protecting women and children against vaccine preventable diseases in Karamoja ","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Abim","Straight Talk Foundation (STF)","Post-completion","Social, Small and medium-sized enterprises","2.7423","33.5798"
"19","UNICEF"," Support for life, protecting women and children against vaccine preventable diseases in Karamoja "," Support for life, protecting women and children against vaccine preventable diseases in Karamoja ","23/01/2010","23/01/2010","23/07/2010","23/07/2010","Moroto","Straight Talk Foundation (STF)","Post-completion","Social, Small and medium-sized enterprises","2.4141","33.9381"
"19","UNICEF"," Support for life, protecting women and children against vaccine preventable diseases in Karamoja "," Support for life, protecting women and children against vaccine preventable diseases in Karamoja ","25/01/2011","25/01/2011","25/07/2011","25/07/2011","Nakapiripirit","Straight Talk Foundation (STF)","Post-completion","Social, Small and medium-sized enterprises","1.8103","33.98"
"19","UNICEF"," Support for life, protecting women and children against vaccine preventable diseases in Karamoja "," Support for life, protecting women and children against vaccine preventable diseases in Karamoja ","20/01/2008","20/01/2008","20/07/2008","20/07/2008","Amudat","Straight Talk Foundation (STF)","Post-completion","Social, Small and medium-sized enterprises","1.9535","33.9451"
"19","UNICEF"," Support for life, protecting women and children against vaccine preventable diseases in Karamoja "," Support for life, protecting women and children against vaccine preventable diseases in Karamoja ","21/01/2009","21/01/2009","21/07/2009","21/07/2009","Kaabong","Straight Talk Foundation (STF)","Post-completion","Social, Small and medium-sized enterprises","3.5774","33.952"
"19","UNICEF"," Support for life, protecting women and children against vaccine preventable diseases in Karamoja "," Support for life, protecting women and children against vaccine preventable diseases in Karamoja ","27/01/2012","27/01/2012","27/07/2012","27/07/2012","Napak","Straight Talk Foundation (STF)","Post-completion","Social, Small and medium-sized enterprises","2.3503","33.9251"
"20","UNICEF"," Prevention and response to violence against children in Amudat district- "," Prevention and response to violence against children in Amudat district- ","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Amudat","TPO - Uganda","Post-completion","Development","1.8954","33.988"
"23","UNICEF","Quality Education through BRMS and ECD and VSO volunteers","Quality Education through BRMS and ECD and VSO volunteers","21/01/2009","21/01/2009","21/07/2009","21/07/2009","Bukwo","Vountary Services Overseas","Post-completion","Development","1.2819","34.7299"
"23","UNICEF","Quality Education through BRMS and ECD and VSO volunteers","Quality Education through BRMS and ECD and VSO volunteers","23/01/2010","23/01/2010","23/07/2010","23/07/2010","Pader","Vountary Services Overseas","Post-completion","Development","3.022","32.8584"
"23","UNICEF","Quality Education through BRMS and ECD and VSO volunteers","Quality Education through BRMS and ECD and VSO volunteers","21/01/2009","21/01/2009","21/07/2009","21/07/2009","Kalangala","Vountary Services Overseas","Post-completion","Development","-0.3208","32.2937"
"23","UNICEF","Quality Education through BRMS and ECD and VSO volunteers","Quality Education through BRMS and ECD and VSO volunteers","27/01/2012","27/01/2012","27/07/2012","27/07/2012","Mubende","Vountary Services Overseas","Post-completion","Development","0.5575","31.4859"
"23","UNICEF","Quality Education through BRMS and ECD and VSO volunteers","Quality Education through BRMS and ECD and VSO volunteers","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Manafwa","Vountary Services Overseas","Post-completion","Development","0.9064","34.2866"
"23","UNICEF","Quality Education through BRMS and ECD and VSO volunteers","Quality Education through BRMS and ECD and VSO volunteers","23/01/2010","23/01/2010","23/07/2010","23/07/2010","Bukomansimbi","Vountary Services Overseas","Post-completion","Development","-0.1432","31.6511"
"23","UNICEF","Quality Education through BRMS and ECD and VSO volunteers","Quality Education through BRMS and ECD and VSO volunteers","25/01/2011","25/01/2011","25/07/2011","25/07/2011","Lwengo","Vountary Services Overseas","Post-completion","Development","-0.4165","31.3999"
"23","UNICEF","Quality Education through BRMS and ECD and VSO volunteers","Quality Education through BRMS and ECD and VSO volunteers","27/01/2012","27/01/2012","27/07/2012","27/07/2012","Lyantonde","Vountary Services Overseas","Post-completion","Development","-0.4069","31.1575"
"23","UNICEF","Quality Education through BRMS and ECD and VSO volunteers","Quality Education through BRMS and ECD and VSO volunteers","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Kalungu","Vountary Services Overseas","Post-completion","Development","1.1921","31.4713"
"23","UNICEF","Quality Education through BRMS and ECD and VSO volunteers","Quality Education through BRMS and ECD and VSO volunteers","20/01/2008","20/01/2008","20/07/2008","20/07/2008","Rakai","Vountary Services Overseas","Post-completion","Development","-0.7029","31.4099"
"23","UNICEF","Quality Education through BRMS and ECD and VSO volunteers","Quality Education through BRMS and ECD and VSO volunteers","23/01/2010","23/01/2010","23/07/2010","23/07/2010","Kween","Vountary Services Overseas","Post-completion","Development","1.4126","34.5528"
"23","UNICEF","Quality Education through BRMS and ECD and VSO volunteers","Quality Education through BRMS and ECD and VSO volunteers","25/01/2011","25/01/2011","25/07/2011","25/07/2011","Kapchorwa","Vountary Services Overseas","Post-completion","Development","1.4","34.45"
"23","UNICEF","Quality Education through BRMS and ECD and VSO volunteers","Quality Education through BRMS and ECD and VSO volunteers","23/01/2010","23/01/2010","23/07/2010","23/07/2010","Kabarole","Vountary Services Overseas","Post-completion","Development","0.5457","30.157"
"23","UNICEF","Quality Education through BRMS and ECD and VSO volunteers","Quality Education through BRMS and ECD and VSO volunteers","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Agago","Vountary Services Overseas","Post-completion","Development","2.9231","33.3506"
"23","UNICEF","Quality Education through BRMS and ECD and VSO volunteers","Quality Education through BRMS and ECD and VSO volunteers","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Sheema","Vountary Services Overseas","Post-completion","Development","-0.5515","30.3897"
