PROJECT_ID,PARTNER,PROJ_NAME,PROJ_DESC,START_PLAN,START_ACTU,END_PLANNE,END_ACTUAL,DISTRICTS,IMPLEMENTE,STATUS,SECTOR,FINANCIAL,LAT,LONG
48,UNICEF,Enhancing children's access to effective services and systems for improved protection aimed at keeping children safe.,Enhancing children's access to effective services and systems for improved protection aimed at keeping children safe.,1/6/13,,1/1/14,,Wakiso,Arbeiter Samariter Bund,Implementation,Medical services,ASB,0.4480,32.4950
48,UNICEF,Enhancing children's access to effective services and systems for improved protection aimed at keeping children safe.,Enhancing children's access to effective services and systems for improved protection aimed at keeping children safe.,1/6/13,,1/1/14,,Masaka,Arbeiter Samariter Bund,Implementation,Medical services,ASB,-0.2353,31.7840
48,UNICEF,Enhancing children's access to effective services and systems for improved protection aimed at keeping children safe.,Enhancing children's access to effective services and systems for improved protection aimed at keeping children safe.,1/6/13,,1/1/14,,Bukomansimbi,Arbeiter Samariter Bund,Implementation,Medical services,ASB,-0.0893,31.5882
48,UNICEF,Enhancing children's access to effective services and systems for improved protection aimed at keeping children safe.,Enhancing children's access to effective services and systems for improved protection aimed at keeping children safe.,1/6/13,,1/1/14,,Mukono,Arbeiter Samariter Bund,Implementation,Medical services,ASB,0.3334,32.6913
48,UNICEF,Enhancing children's access to effective services and systems for improved protection aimed at keeping children safe.,Enhancing children's access to effective services and systems for improved protection aimed at keeping children safe.,1/6/13,,1/1/14,,Buikwe,Arbeiter Samariter Bund,Implementation,Medical services,ASB,0.3274,32.9878
35,UNICEF,Strengthening Community Based  Child Protection Mechanism (SCOBCIP),Strengthening Community Based  Child Protection Mechanism (SCOBCIP),1/7/13,,1/12/13,,Gulu,Action for Community Development,Implementation,Medical services,ACODEV,2.8153,32.2599
36,UNICEF,Creating Demand and Promoting Accountability for Health Services Delivery through Community Empowerment and Policy Advocacy(CDPA),Creating Demand and Promoting Accountability for Health Services Delivery through Community Empowerment and Policy Advocacy(CDPA),17/08/2008,,1/12/13,,Gulu,Advocates Coalition for Dwevelopment and Environment,Implementation,Medical services,ACODE,2.8133,32.2688
36,UNICEF,Creating Demand and Promoting Accountability for Health Services Delivery through Community Empowerment and Policy Advocacy(CDPA),Creating Demand and Promoting Accountability for Health Services Delivery through Community Empowerment and Policy Advocacy(CDPA),17/08/2008,,1/12/13,,Moroto,Advocates Coalition for Dwevelopment and Environment,Implementation,Medical services,ACODE,2.4850,34.0079
37,UNICEF,"Access to health, education and Youth development - motorcycle based community transport vehicle.(AHEYD)","Access to health, education and Youth development - motorcycle based community transport vehicle.(AHEYD)",1/11/10,,1/12/14,,Kampala,Bangladesh Rural Advancement Committee,Implementation,Medical services,BRAC,0.2277,32.5481
38,UNICEF,"Support to keeping the children and women Alive, Safe and Learning","Support to keeping the children and women Alive, Safe and Learning",,,,,Kamwenge,Church Of Uganda,Pipeline/identification,Medical services,CoU,0.1372,30.3710
39,UNICEF,Responding to Chronic Emergency in Karamoja Phase IV,Responding to Chronic Emergency in Karamoja Phase IV,1/1/13,,1/3/15,,Kamwenge,Doctors with Africa,Implementation,Medical services,CUAMM,0.1102,30.4988
39,UNICEF,Responding to Chronic Emergency in Karamoja Phase IV,Responding to Chronic Emergency in Karamoja Phase IV,1/1/13,,1/3/15,,Kisoro,Doctors with Africa,Implementation,Medical services,CUAMM,-1.2819,29.7479
39,UNICEF,Responding to Chronic Emergency in Karamoja Phase IV,Responding to Chronic Emergency in Karamoja Phase IV,1/1/13,,1/3/15,,Buliisa,Doctors with Africa,Implementation,Medical services,CUAMM,1.9341,31.5780
39,UNICEF,Responding to Chronic Emergency in Karamoja Phase IV,Responding to Chronic Emergency in Karamoja Phase IV,1/1/13,,1/3/15,,Nebbi,Doctors with Africa,Implementation,Medical services,CUAMM,2.5371,31.0301
